director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,profit,gross_bin,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film-noir,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western,director_high,director_low,actor_1_high,actor_1_low,actor_2_high,actor_2_low,actor_3_high,actor_3_low,is_english,profit_binary
Andrzej Bartkowiak,96.0,43.0,77.0,Robin Shou,841.0,8742261.0,Chris Klein,Street Fighter: The Legend of Chun-Li ,1385,Josie Ho,2.0,chun li|crime fighter|gangster|mobster|rescue,http://www.imdb.com/title/tt0891592/?ref_=fn_tt_tt_1,English,Canada,PG-13,18000000.0,2009,342.0,2.35,-9257739.0,0.3333333333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0
James Wong,85.0,70.0,848.0,Jet Li,26000.0,43905746.0,Jason Statham,The One ,32831,Delroy Lindo,1.0,fight|multiverse|police|police officer|prison,http://www.imdb.com/title/tt0267804/?ref_=fn_tt_tt_1,English,USA,PG-13,49000000.0,2001,5000.0,2.35,-5094254.0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0
Renny Harlin,104.0,212.0,380.0,Gilbert Gottfried,879.0,21413502.0,Lauren Holly,The Adventures of Ford Fairlane ,2795,David Patrick Kelly,5.0,detective|groupie|murder|music industry|rock n roll,http://www.imdb.com/title/tt0098987/?ref_=fn_tt_tt_1,English,USA,R,40000000.0,1990,560.0,2.35,-18586498.0,0.3333333333333333,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
Steven Soderbergh,190.0,0.0,215.0,Jacob Vargas,599.0,124107476.0,Michael O'Neill,Traffic ,1418,James Lew,0.0,cocaine|drug smuggling|interlinked stories|judge|mexico,http://www.imdb.com/title/tt0181865/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,2000,399.0,1.85,76107476.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Steven Spielberg,127.0,14000.0,440.0,Julian Glover,11000.0,197171806.0,Harrison Ford,Indiana Jones and the Last Crusade ,12884,Alison Doody,5.0,castle|diary|holy grail|map|nazi,http://www.imdb.com/title/tt0097576/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,1989,844.0,2.35,149171806.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Neill Blomkamp,120.0,662.0,502.0,Sharlto Copley,20000.0,31569268.0,Hugh Jackman,Chappie ,23051,Jose Pablo Cantillo,0.0,artificial intelligence|consciousness|future|mind uploading|robot,http://www.imdb.com/title/tt1823672/?ref_=fn_tt_tt_1,English,USA,R,49000000.0,2015,2000.0,2.35,-17430732.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
Phillip Noyce,118.0,176.0,308.0,Angelina Jolie Pitt,18000.0,66488090.0,Denzel Washington,The Bone Collector ,29748,Leland Orser,2.0,new york city|police|quadriplegic|serial killer|suicide,http://www.imdb.com/title/tt0145681/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,1999,11000.0,2.35,18488090.0,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
David Fincher,112.0,21000.0,237.0,Dwight Yoakam,17000.0,95308367.0,Kristen Stewart,Panic Room ,18141,Mel Rodriguez,0.0,brownstone|burglar|money|panic|panic room,http://www.imdb.com/title/tt0258000/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,2002,324.0,2.35,47308367.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
David O. Russell,114.0,737.0,393.0,Jamie Kennedy,2000.0,60652036.0,Judy Greer,Three Kings ,3743,Mykelti Williamson,1.0,gold|gulf war|iraq|kuwait|map,http://www.imdb.com/title/tt0120188/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,1999,490.0,2.35,12652036.0,0.6666666666666666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
Daniel Espinosa,137.0,79.0,194.0,Fares Fares,27000.0,1206135.0,Tom Hardy,Child 44 ,27666,Michael Nardone,3.0,child murderer|murder|sex|soviet union|woman slaps a man,http://www.imdb.com/title/tt1014763/?ref_=fn_tt_tt_1,English,Czech Republic,R,50000000.0,2015,254.0,2.35,-48793865.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0
Jerry Zucker,112.0,109.0,261.0,Douglas Haase,779.0,56607223.0,Corinna Harney,Rat Race ,1823,Vince Vieluf,8.0,casino|locker|money|museum|race,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1,English,Canada,PG-13,48000000.0,2001,629.0,2.35,8607223.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Iain Softley,120.0,34.0,1000.0,Jeff Bridges,18000.0,50173190.0,Kevin Spacey,K-PAX ,33615,Alfre Woodard,1.0,extraterrestrial|hospital|patient|planet|science,http://www.imdb.com/title/tt0272152/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2001,12000.0,2.35,2173190.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1
James Mangold,123.0,446.0,821.0,Natasha Lyonne,20000.0,47095453.0,Hugh Jackman,Kate & Leopold ,22209,Bradley Whitford,1.0,bridge|brooklyn bridge|falling down an elevator shaft|time travel|time travel romance,http://www.imdb.com/title/tt0035423/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2001,1000.0,1.85,-904547.0,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
Harold Ramis,93.0,11000.0,484.0,Frances O'Connor,3000.0,37879996.0,Brendan Fraser,Bedazzled ,5390,Brian Doyle-Murray,2.0,contract|devil|dream|soul|wish,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2000,575.0,2.35,-10120004.0,0.6666666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
Francis Ford Coppola,123.0,0.0,886.0,Bob Hoskins,12000.0,25900000.0,Nicolas Cage,The Cotton Club ,18793,Fred Gwynne,1.0,brothers hugging|jazz|jealousy|nudity|parole violation,http://www.imdb.com/title/tt0087089/?ref_=fn_tt_tt_1,English,USA,R,58000000.0,1984,5000.0,1.85,-32100000.0,0.3333333333333333,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
James Mangold,122.0,446.0,600.0,Logan Lerman,23000.0,53574088.0,Christian Bale,3:10 to Yuma ,33548,Gretchen Mol,1.0,outlaw|rancher|small western town|stagecoach|train,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,English,USA,R,55000000.0,2007,8000.0,2.35,-1425912.0,0.6666666666666666,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0
Olivier Megaton,115.0,118.0,482.0,Dougray Scott,14000.0,89253340.0,Liam Neeson,Taken 3 ,16967,Jon Gries,0.0,betrayal|death|final showdown|murder|on the run,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,English,France,PG-13,48000000.0,2014,794.0,2.35,41253340.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Steven Soderbergh,123.0,0.0,23.0,Albert Brooks,3000.0,37339525.0,Don Cheadle,Out of Sight ,3768,Keith Hudson,1.0,heist|neo noir|one last job|opposites attract|u.s. marshal,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,1998,745.0,1.85,-10660475.0,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
Ben Stiller,96.0,0.0,302.0,Janeane Garofalo,2000.0,60154431.0,Matthew Broderick,The Cable Guy ,3718,Andy Dick,1.0,cable guy|foreplay|friend|kissing|television,http://www.imdb.com/title/tt0115798/?ref_=fn_tt_tt_1,English,USA,PG-13,47000000.0,1996,1000.0,2.35,13154431.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1
Warren Beatty,105.0,631.0,327.0,Warren Beatty,678.0,103738726.0,Charlie Korsmo,Dick Tracy ,2096,Seymour Cassel,1.0,crime boss|detective|dick tracy|gangster|orphan,http://www.imdb.com/title/tt0099422/?ref_=fn_tt_tt_1,English,USA,PG,100000000.0,1990,631.0,1.85,3738726.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1
John McTiernan,113.0,323.0,835.0,Faye Dunaway,1000.0,69304264.0,Mark Margolis,The Thomas Crown Affair ,4660,Denis Leary,0.0,art|insurance investigator|martinique|painting|trust,http://www.imdb.com/title/tt0155267/?ref_=fn_tt_tt_1,English,USA,R,48000000.0,1999,977.0,2.35,21304264.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Penny Marshall,132.0,545.0,807.0,Adam Garcia,919.0,29781453.0,Rosie Perez,Riding in Cars with Boys ,4796,Alissa Dean,1.0,boy|college|heroin|working class|writer,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2001,811.0,1.85,-18218547.0,0.3333333333333333,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
Paul Bolger,75.0,0.0,677.0,George Carlin,4000.0,15519841.0,Sarah Michelle Gellar,Happily N'Ever After ,6863,Rob Paulsen,3.0,apostrophe in title|cinderella|first of series|punctuation in title|three word title,http://www.imdb.com/title/tt0308353/?ref_=fn_tt_tt_1,English,USA,PG,47000000.0,2006,769.0,1.85,-31480159.0,0.3333333333333333,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
Stephen Frears,108.0,350.0,77.0,Bronagh Gallagher,8000.0,5600000.0,Julia Roberts,Mary Reilly ,8349,George Cole,1.0,19th century|butler|housemaid|laboratory|servant,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,English,USA,R,47000000.0,1996,115.0,1.85,-41400000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
P.J. Hogan,105.0,29.0,692.0,Christopher Masterson,8000.0,126805112.0,Julia Roberts,My Best Friend's Wedding ,12344,Rupert Everett,1.0,best friend|chick flick|male female friendship|promise|wedding,http://www.imdb.com/title/tt0119738/?ref_=fn_tt_tt_1,English,USA,PG-13,46000000.0,1997,1000.0,2.35,80805112.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Joe Roth,102.0,148.0,135.0,Rainn Wilson,8000.0,93607673.0,Julia Roberts,America's Sweethearts ,9176,Larry King,4.0,actor|love|movie star|press|publicist,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2001,973.0,2.35,45607673.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
Christopher Nolan,118.0,22000.0,319.0,Maura Tierney,14000.0,67263182.0,Al Pacino,Insomnia ,15658,Crystal Lowe,0.0,detective|insomnia|murder|partner|police,http://www.imdb.com/title/tt0278504/?ref_=fn_tt_tt_1,English,USA,R,46000000.0,2002,509.0,2.35,21263182.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
Jonathan Frakes,111.0,906.0,906.0,Alfre Woodard,1000.0,92001027.0,LeVar Burton,Star Trek: First Contact ,6315,Jonathan Frakes,2.0,21st century|borg|borg sphere|captain|sphere,http://www.imdb.com/title/tt0117731/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,1996,1000.0,2.35,47001027.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Jimmy Hayward,81.0,39.0,364.0,Billy Blair,13000.0,10539414.0,Michael Fassbender,Jonah Hex ,14619,Julia Jones,1.0,confederate|death|independence day|military|terrorist,http://www.imdb.com/title/tt1075747/?ref_=fn_tt_tt_1,English,USA,PG-13,47000000.0,2010,541.0,2.35,-36460586.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
Edward Zwick,116.0,380.0,826.0,Matt Damon,18000.0,58918501.0,Denzel Washington,Courage Under Fire ,33233,Scott Glenn,1.0,bravery|honor|medal of honor|military life|unreliable flashback,http://www.imdb.com/title/tt0115956/?ref_=fn_tt_tt_1,English,USA,R,46000000.0,1996,13000.0,1.85,12918501.0,0.6666666666666666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1
Tom Shadyac,86.0,293.0,255.0,Swoosie Kurtz,509.0,181395380.0,Maura Tierney,Liar Liar ,2070,Randall 'Tex' Cobb,1.0,birthday|birthday wish|father disappoints child|lie|workaholic,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,1997,418.0,1.85,136395380.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Brian Levant,91.0,32.0,628.0,Elizabeth Perkins,924.0,130512915.0,Jonathan Winters,The Flintstones ,3244,Harvey Korman,2.0,1000000 b.c.|box office hit|lawn mowing|product placement|stone age,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1,English,USA,PG,45000000.0,1994,664.0,1.33,85512915.0,1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Olivier Megaton,98.0,118.0,558.0,Luke Grimes,14000.0,139852971.0,Liam Neeson,Taken 2 ,16410,D.B. Sweeney,0.0,albanian|revenge|revenge motive|teenage daughter|vacation,http://www.imdb.com/title/tt1397280/?ref_=fn_tt_tt_1,English,France,PG-13,45000000.0,2012,935.0,2.35,94852971.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
David Zucker,84.0,119.0,750.0,Pamela Anderson,807.0,110000082.0,Regina Hall,Scary Movie 3 ,3629,Jenny McCarthy,7.0,crop circle|farm|orchestral music score|reference to michael jackson|videotape,http://www.imdb.com/title/tt0306047/?ref_=fn_tt_tt_1,English,USA,PG-13,48000000.0,2003,780.0,1.85,62000082.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Donald Petrie,109.0,80.0,213.0,Wendy Raquel Robinson,545.0,106807667.0,Candice Bergen,Miss Congeniality ,1574,Heather Burns,1.0,beauty pageant|fbi|female agent|pageant|undercover,http://www.imdb.com/title/tt0212346/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,2000,337.0,1.85,61807667.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Eric Brevig,93.0,40.0,311.0,Brendan Fraser,14000.0,101702060.0,Josh Hutcherson,Journey to the Center of the Earth ,17925,Anita Briem,0.0,cave|lost world|missing brother|mountain|venus flytrap,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,English,USA,PG,45000000.0,2008,3000.0,1.85,56702060.0,1.0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Garry Marshall,113.0,0.0,995.0,Raven-Symoné,11000.0,95149435.0,Anne Hathaway,The Princess Diaries 2: Royal Engagement ,15362,Hector Elizondo,2.0,coronation|horse|princess|queen|side saddle,http://www.imdb.com/title/tt0368933/?ref_=fn_tt_tt_1,English,USA,G,40000000.0,2004,1000.0,1.85,55149435.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Alan J. Pakula,141.0,79.0,956.0,Julia Roberts,18000.0,100768056.0,Denzel Washington,The Pelican Brief ,30063,Tony Goldwyn,0.0,college professor|fbi|president|professor|supreme court,http://www.imdb.com/title/tt0107798/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,1993,8000.0,2.35,55768056.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1
Joel Schumacher,119.0,541.0,551.0,Anthony LaPaglia,821.0,92115211.0,Bradley Whitford,The Client ,4043,Brad Renfro,3.0,boy|brother|lawyer|mafia|senator,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,1994,577.0,2.35,47115211.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Rob Reiner,97.0,0.0,760.0,Noel Gugliemi,11000.0,93452056.0,Morgan Freeman,The Bucket List ,14868,Sean Hayes,1.0,billionaire|friend|hospital|list|mechanic,http://www.imdb.com/title/tt0825232/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,2007,2000.0,1.85,48452056.0,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Phillip Noyce,117.0,176.0,308.0,Polly Walker,11000.0,83287363.0,Harrison Ford,Patriot Games ,12757,Patrick Bergin,1.0,analyst|cia|ira|terrorist|terrorist attack,http://www.imdb.com/title/tt0105112/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,1992,530.0,2.35,38287363.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Robert Luketic,101.0,126.0,586.0,Jane Fonda,3000.0,82931301.0,Adam Scott,Monster-in-Law ,6292,Elaine Stritch,0.0,breakdown|fight|mother in law|scheme|wedding,http://www.imdb.com/title/tt0369735/?ref_=fn_tt_tt_1,English,Germany,PG-13,60000000.0,2005,949.0,2.35,22931301.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
Denis Villeneuve,153.0,777.0,1000.0,Jake Gyllenhaal,20000.0,60962878.0,Hugh Jackman,Prisoners ,37321,Dylan Minnette,2.0,child abduction|detective|investigation|police|sex offender,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,English,USA,R,46000000.0,2013,15000.0,1.85,14962878.0,0.6666666666666666,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1
Antoine Fuqua,122.0,845.0,854.0,Snoop Dogg,18000.0,76261036.0,Denzel Washington,Training Day ,22370,Tom Berenger,2.0,lapd|narc|narcotics|title spoken by character|training,http://www.imdb.com/title/tt0139654/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,2001,881.0,2.35,31261036.0,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1
Dean Parisot,102.0,23.0,436.0,Enrico Colantoni,25000.0,71423726.0,Alan Rickman,Galaxy Quest ,26998,Robin Sachs,3.0,alien|alien race|convention|fan|general,http://www.imdb.com/title/tt0177789/?ref_=fn_tt_tt_1,English,USA,PG,45000000.0,1999,724.0,2.35,26423726.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
Keenen Ivory Wayans,83.0,322.0,179.0,Veronica Cartwright,1000.0,71277420.0,Natasha Lyonne,Scary Movie 2 ,1645,Andy Richter,7.0,blow job|demon|exorcism|priest|professor,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,2001,422.0,1.85,26277420.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1
James Bobin,103.0,33.0,84.0,Eric Jacobson,970.0,88625922.0,Bill Cobbs,The Muppets ,1336,Steve Whitmire,3.0,bel air california|book|friends who live together|the muppets|tribute band,http://www.imdb.com/title/tt1204342/?ref_=fn_tt_tt_1,English,USA,PG,45000000.0,2011,91.0,1.85,43625922.0,1.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1
Stephen Norrington,110.0,45.0,595.0,Traci Lords,886.0,70001065.0,Sanaa Lathan,Blade ,3174,Udo Kier,1.0,1990s|blade|blood|vampire|vampire hunter,http://www.imdb.com/title/tt0120611/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,1998,650.0,2.35,25001065.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
Thomas Carter,136.0,49.0,730.0,Rick Gonzalez,17000.0,67253092.0,Channing Tatum,Coach Carter ,20299,Robert Ri'chard,0.0,basketball|basketball coach|coach|contract|high school,http://www.imdb.com/title/tt0393162/?ref_=fn_tt_tt_1,English,USA,PG-13,30000000.0,2005,807.0,2.35,37253092.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
Roger Michell,91.0,50.0,67.0,Matt Malloy,521.0,66790248.0,Sydney Pollack,Changing Lanes ,758,Bruce Altman,0.0,car accident|feud|lawyer|revenge|road rage,http://www.imdb.com/title/tt0264472/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,2002,108.0,2.35,21790248.0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Luis Llosa,89.0,49.0,514.0,Eric Stoltz,2000.0,65557989.0,Frank Welker,Anaconda ,3717,Kari Wuhrer,0.0,amazon|anaconda|boat|jungle|snake,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,1997,902.0,2.35,20557989.0,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1
David McNally,107.0,18.0,560.0,Tyra Banks,811.0,60786269.0,Adam Garcia,Coyote Ugly ,3106,Izabella Miko,5.0,girl in panties|lift skirt|sexual attraction|short shorts|songwriter,http://www.imdb.com/title/tt0200550/?ref_=fn_tt_tt_1,English,USA,PG-13,45000000.0,2000,625.0,2.35,15786269.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Richard Curtis,129.0,628.0,548.0,Liam Neeson,14000.0,59365105.0,Colin Firth,Love Actually ,28886,Kris Marshall,9.0,aging rocker|christmas|love at first sight|minister|prime minister,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1,English,UK,R,45000000.0,2003,14000.0,2.35,14365105.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1
John Lasseter,95.0,487.0,1000.0,Madeline Kahn,18000.0,162792677.0,Kevin Spacey,A Bug's Life ,24205,John Ratzenberger,0.0,ant|circus|grasshopper|misunderstanding|overhearing,http://www.imdb.com/title/tt0120623/?ref_=fn_tt_tt_1,English,USA,G,120000000.0,1998,1000.0,2.35,42792677.0,1.0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1
Albert Hughes,122.0,117.0,140.0,Jason Flemyng,40000.0,31598308.0,Johnny Depp,From Hell ,41636,Ian Richardson,1.0,freemason|jack the ripper|opium|prostitute|victorian era,http://www.imdb.com/title/tt0120681/?ref_=fn_tt_tt_1,English,USA,R,35000000.0,2001,1000.0,2.35,-3401692.0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
Luis Llosa,110.0,49.0,20.0,Rod Steiger,13000.0,57362581.0,Sylvester Stallone,The Specialist ,13331,Emilio Estefan Jr.,2.0,bomb|cia|explosive|explosives expert|miami florida,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,English,Peru,R,45000000.0,1994,279.0,1.85,12362581.0,0.6666666666666666,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1
Ron Shelton,135.0,41.0,808.0,Cheech Marin,982.0,53854588.0,Don Johnson,Tin Cup ,3648,Rene Russo,0.0,driving range|golf|golfer|tournament|winnebago,http://www.imdb.com/title/tt0117918/?ref_=fn_tt_tt_1,English,USA,R,45000000.0,1996,843.0,2.35,8854588.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1
Jesse Dylan,95.0,58.0,3000.0,Will Ferrell,14000.0,52580895.0,Josh Hutcherson,Kicking & Screaming ,27351,Robert Duvall,1.0,book|child|slapstick comedy|soccer|suburb,http://www.imdb.com/title/tt0384642/?ref_=fn_tt_tt_1,English,USA,PG,45000000.0,2005,8000.0,2.35,7580895.0,0.6666666666666666,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
Garth Jennings,109.0,37.0,651.0,Kelly Macdonald,11000.0,51019112.0,Zooey Deschanel,The Hitchhiker's Guide to the Galaxy ,14073,Thomas Lennon,0.0,alien|friend|galaxy|hyperspace|spaceship,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1,English,USA,PG,50000000.0,2005,2000.0,2.35,1019112.0,0.6666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1
