duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,facenumber_in_poster,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit
129.0,0.0,385.0,12000.0,13573,4.0,2013.0,412.0,6.5,2.35,43000,23874933.0
108.0,79.0,25.0,900.0,1715,0.0,1995.0,759.0,5.8,2.35,0,25054449.0
84.0,12.0,102.0,159.0,417,4.0,2001.0,102.0,3.9,1.85,231,-10899350.0
120.0,153.0,447.0,1000.0,3175,0.0,2004.0,1000.0,5.8,2.35,0,-85995841.0
113.0,101.0,848.0,22000.0,26239,0.0,1996.0,946.0,6.3,2.35,0,149688385.0
99.0,154.0,347.0,774.0,2498,1.0,2000.0,692.0,4.7,1.85,378,-10016428.0
100.0,532.0,711.0,4000.0,6046,0.0,1998.0,796.0,6.3,1.85,0,-198218.0
112.0,192.0,844.0,1000.0,3185,0.0,2008.0,915.0,6.2,2.35,5000,-4308561.0
94.0,23.0,148.0,400.0,1044,1.0,1986.0,255.0,5.9,1.85,0,54817937.0
117.0,456.0,569.0,21000.0,23745,0.0,2009.0,939.0,6.7,2.35,0,-28329069.0
109.0,662.0,1000.0,13000.0,17689,0.0,2013.0,2000.0,6.6,2.35,61000,-21949883.0
136.0,218.0,400.0,11000.0,12226,1.0,1997.0,691.0,7.0,2.35,0,-32098491.0
94.0,62.0,722.0,14000.0,27842,3.0,2012.0,12000.0,5.8,1.85,0,24812241.0
104.0,13.0,343.0,961.0,2422,3.0,2003.0,691.0,5.5,2.35,846,-28979512.0
97.0,710.0,258.0,497.0,1805,2.0,2000.0,347.0,4.8,2.35,209,-11220364.0
110.0,118.0,287.0,11000.0,12876,2.0,2015.0,1000.0,6.0,2.35,11000,-34226481.0
93.0,0.0,628.0,1000.0,4701,0.0,1974.0,1000.0,7.8,2.35,12000,116900000.0
105.0,2.0,69.0,805.0,1185,0.0,2006.0,306.0,6.7,2.35,0,-13936740.0
76.0,9.0,47.0,595.0,1139,0.0,1998.0,417.0,2.8,1.85,436,-3855482.0
115.0,16000.0,240.0,16000.0,17209,0.0,1985.0,455.0,7.3,2.35,0,34500000.0
90.0,204.0,697.0,1000.0,3207,3.0,1998.0,697.0,6.2,1.85,69,-1900853.0
126.0,4000.0,4000.0,21000.0,39252,3.0,2008.0,12000.0,7.9,2.35,10000,178298180.0
88.0,218.0,521.0,17000.0,21863,0.0,2008.0,4000.0,6.1,2.35,0,-4829854.0
103.0,35.0,482.0,548.0,2389,0.0,2003.0,495.0,6.4,2.35,298,-479422.0
197.0,176.0,760.0,924.0,4109,0.0,1963.0,898.0,7.6,2.76,0,36900000.0
110.0,134.0,795.0,23000.0,25049,3.0,2005.0,1000.0,5.8,2.35,0,-31527637.0
98.0,11000.0,557.0,12000.0,19310,0.0,2010.0,6000.0,6.3,1.85,0,-18752184.0
102.0,82.0,536.0,622.0,2486,4.0,2012.0,591.0,5.7,2.35,15000,-33649447.0
120.0,0.0,160.0,3000.0,3632,0.0,2008.0,169.0,7.0,1.85,3000,-9245330.0
104.0,5.0,687.0,5000.0,7723,0.0,1993.0,922.0,4.0,1.85,0,-21084535.0
158.0,21000.0,585.0,18000.0,20388,1.0,2011.0,1000.0,7.8,2.35,54000,12515793.0
123.0,130.0,426.0,826.0,2259,0.0,2010.0,638.0,7.2,2.35,0,24699513.0
96.0,4.0,670.0,989.0,3142,1.0,2000.0,841.0,5.1,1.85,648,-4505853.0
104.0,532.0,557.0,12000.0,16930,1.0,2003.0,3000.0,6.7,2.35,0,-37407175.0
133.0,16000.0,318.0,14000.0,16277,0.0,2014.0,962.0,7.3,2.35,112000,291323553.0
112.0,108.0,2000.0,23000.0,43560,2.0,2008.0,17000.0,6.5,1.85,982,-14088250.0
97.0,8.0,22.0,423.0,516,0.0,1977.0,23.0,5.9,1.85,0,16500000.0
89.0,15.0,660.0,883.0,3291,2.0,1999.0,826.0,5.1,1.85,77,-3307186.0
110.0,278.0,179.0,3000.0,3864,3.0,1996.0,359.0,5.3,1.85,350,-25643000.0
92.0,11000.0,386.0,860.0,2717,1.0,2009.0,658.0,7.2,1.85,10000,-9693553.0
120.0,0.0,113.0,260.0,705,0.0,2004.0,252.0,7.1,2.35,13000,-29500737.0
115.0,98.0,4.0,341.0,371,3.0,1998.0,26.0,7.2,2.0,539,-698312689.0
95.0,58.0,3000.0,14000.0,27351,1.0,2005.0,8000.0,5.6,2.35,743,7580895.0
95.0,5.0,967.0,24000.0,36095,0.0,2016.0,11000.0,7.2,2.35,24000,-1476537.0
85.0,9.0,970.0,12000.0,25590,0.0,2007.0,11000.0,6.8,1.85,0,-41132306.0
90.0,6.0,617.0,904.0,2807,2.0,2008.0,715.0,6.7,1.85,0,22487293.0
206.0,0.0,591.0,12000.0,24598,3.0,2004.0,11000.0,5.5,2.35,0,-120706229.0
154.0,0.0,604.0,2000.0,4228,1.0,1986.0,626.0,8.4,1.85,18000,66700000.0
77.0,25.0,16.0,304.0,575,0.0,2000.0,253.0,6.3,1.78,347,15542421.0
106.0,0.0,19.0,269.0,361,1.0,2001.0,43.0,7.7,1.85,0,11622333.0
114.0,118.0,40.0,489.0,679,0.0,2004.0,93.0,7.0,2.35,0,-17168879.0
80.0,66.0,816.0,2000.0,5628,0.0,2010.0,904.0,6.3,2.35,16000,23583175.0
122.0,380.0,2000.0,18000.0,32930,3.0,1989.0,11000.0,7.9,1.85,0,8830000.0
98.0,189.0,1000.0,49000.0,53587,7.0,2014.0,3000.0,6.2,1.85,11000,-13266274.0
136.0,94.0,2000.0,19000.0,36188,1.0,2014.0,11000.0,7.8,2.35,55000,89746958.0
103.0,44.0,190.0,637.0,1342,3.0,2015.0,256.0,7.3,2.35,23000,10474107.0
93.0,18.0,443.0,3000.0,4123,0.0,2002.0,545.0,4.5,2.35,158,-35164032.0
143.0,338.0,643.0,12000.0,16007,2.0,1979.0,664.0,6.4,2.35,0,47300000.0
104.0,0.0,327.0,964.0,2888,0.0,2001.0,931.0,4.7,2.35,299,-12946185.0
89.0,66.0,1000.0,137000.0,140268,0.0,2008.0,1000.0,6.0,1.85,0,19691811.0
94.0,87.0,280.0,866.0,2124,1.0,2007.0,794.0,6.3,2.35,0,15687528.0
84.0,3.0,446.0,10000.0,12496,0.0,2005.0,651.0,7.1,2.39,0,-70878.0
155.0,58.0,720.0,25000.0,38518,0.0,1991.0,11000.0,6.9,1.85,0,117500000.0
100.0,11.0,561.0,23000.0,25387,2.0,2014.0,727.0,5.7,2.35,0,-7714482.0
95.0,9.0,11000.0,14000.0,37967,2.0,2006.0,11000.0,5.6,2.35,2000,38658172.0
95.0,89.0,388.0,963.0,2658,0.0,2009.0,654.0,6.8,2.35,0,-3462394.0
85.0,0.0,88.0,282.0,687,0.0,2013.0,270.0,7.5,1.85,17000,15197842.0
105.0,12000.0,643.0,12000.0,14762,1.0,1984.0,664.0,6.6,2.35,0,59400000.0
108.0,0.0,88.0,14000.0,14574,2.0,1994.0,433.0,7.4,2.35,0,-1950865.0
110.0,342.0,393.0,623.0,1722,0.0,1997.0,508.0,7.3,1.85,578,200000.0
100.0,165.0,240.0,11000.0,12150,1.0,2001.0,509.0,5.7,2.35,0,16144183.0
124.0,287.0,475.0,9000.0,10838,0.0,2000.0,1000.0,5.7,2.35,852,-10639221.0
134.0,133.0,258.0,12000.0,12749,1.0,1993.0,310.0,7.9,2.35,0,11454968.0
101.0,6.0,727.0,975.0,4184,2.0,2012.0,947.0,6.4,2.35,0,-893357.0
86.0,174.0,2.0,619.0,971,0.0,2016.0,350.0,6.8,2.35,0,37257433.0
107.0,0.0,255.0,798.0,2537,2.0,2010.0,374.0,4.8,2.35,0,-10362510.0
81.0,0.0,542.0,560.0,2238,0.0,2001.0,555.0,5.2,1.85,0,293258.0
92.0,54.0,562.0,11000.0,12754,0.0,2008.0,967.0,7.6,2.35,6000,85395021.0
156.0,0.0,733.0,29000.0,57108,0.0,2015.0,27000.0,8.1,2.35,190000,48635922.0
120.0,0.0,102.0,105.0,527,2.0,1959.0,103.0,8.3,1.66,10000,22116152.0
139.0,179.0,50.0,267.0,538,0.0,2007.0,202.0,6.4,2.35,0,-40415114.0
110.0,118.0,287.0,11000.0,12876,2.0,2015.0,1000.0,6.0,2.35,11000,-34226481.0
99.0,0.0,520.0,1000.0,2535,0.0,2005.0,573.0,5.0,2.35,0,-15705099.0
130.0,249.0,461.0,784.0,2684,0.0,2000.0,638.0,6.4,2.35,0,42618434.0
82.0,12.0,8.0,23.0,49,0.0,2002.0,12.0,6.6,1.85,184,11571351.0
121.0,295.0,329.0,12000.0,13421,0.0,2009.0,748.0,6.2,2.35,0,29948113.0
115.0,219.0,258.0,902.0,2466,1.0,2009.0,837.0,5.6,2.35,0,-954324.0
115.0,56.0,19000.0,20000.0,77823,3.0,2008.0,19000.0,6.7,1.85,0,-8185043.0
90.0,44.0,729.0,12000.0,16004,2.0,2009.0,904.0,6.5,1.85,0,-2718714.0
103.0,130.0,406.0,691.0,2481,1.0,1984.0,476.0,5.8,2.35,2000,8400000.0
123.0,12000.0,665.0,18000.0,30132,0.0,1995.0,10000.0,7.3,2.35,0,38400000.0
89.0,21.0,48.0,614.0,843,0.0,2011.0,150.0,4.9,2.35,0,-8573195.0
136.0,0.0,3000.0,19000.0,34839,1.0,2005.0,12000.0,6.9,2.35,0,-90200974.0
109.0,25.0,431.0,954.0,3148,1.0,2005.0,739.0,6.3,2.35,999,-23927.0
96.0,4.0,670.0,989.0,3142,1.0,2000.0,841.0,5.1,1.85,648,-4505853.0
116.0,70.0,706.0,1000.0,5804,7.0,2012.0,876.0,5.7,2.35,0,7397469.0
123.0,395.0,1000.0,17000.0,32392,0.0,2013.0,11000.0,7.0,2.35,129000,12351611.0
94.0,0.0,287.0,901.0,2523,0.0,1991.0,413.0,5.1,1.85,232,14281235.0
189.0,0.0,1000.0,16000.0,22186,0.0,2007.0,3000.0,7.6,2.35,0,-27968963.0
132.0,847.0,625.0,3000.0,6317,1.0,2009.0,960.0,6.7,2.35,4000,10154426.0
107.0,92.0,358.0,11000.0,17627,0.0,2011.0,5000.0,7.0,2.35,49000,-1233986.0
95.0,464.0,11000.0,23000.0,54075,43.0,2009.0,17000.0,7.7,2.35,40000,24891374.0
143.0,688.0,42.0,638.0,788,2.0,1970.0,50.0,6.2,2.35,104,-20000000.0
118.0,13.0,643.0,23000.0,26907,1.0,1996.0,2000.0,5.6,2.35,353,834712.0
90.0,90.0,15.0,11000.0,21015,0.0,2011.0,10000.0,7.3,2.35,20000,15230261.0
118.0,87.0,929.0,2000.0,4796,6.0,2014.0,1000.0,5.2,2.39,16000,20911262.0
131.0,911.0,232.0,5000.0,5954,2.0,2013.0,234.0,7.8,2.35,31000,-13414567.0
96.0,13.0,973.0,11000.0,17292,1.0,2004.0,1000.0,6.3,1.85,0,-12086323.0
118.0,368.0,988.0,23000.0,27468,0.0,2009.0,3000.0,6.6,2.35,0,-74679997.0
139.0,133.0,5.0,423.0,446,1.0,1995.0,15.0,5.7,1.85,127,-11526000.0
117.0,115.0,97.0,3000.0,3681,4.0,2007.0,327.0,6.9,1.85,0,7563179.0
180.0,869.0,521.0,692.0,3076,0.0,1984.0,670.0,8.3,2.35,16000,33600000.0
87.0,43.0,210.0,882.0,1971,0.0,2013.0,396.0,5.2,2.35,0,-43926768.0
114.0,159.0,877.0,13000.0,16899,1.0,2007.0,2000.0,6.9,1.85,0,-38735525.0
95.0,57.0,233.0,727.0,1836,0.0,2015.0,442.0,7.1,2.35,10000,-1780971.0
80.0,18.0,73.0,742.0,1088,0.0,1993.0,83.0,7.2,2.35,408,-27330724.0
90.0,0.0,826.0,4000.0,7103,0.0,1999.0,899.0,7.2,1.85,0,-1140525.0
84.0,378.0,611.0,925.0,3559,0.0,1996.0,729.0,7.6,1.85,0,-1107418.0
92.0,39.0,458.0,3000.0,4518,0.0,1997.0,562.0,5.4,1.85,5000,50263257.0
91.0,29.0,322.0,2000.0,3855,1.0,1996.0,461.0,5.3,1.85,451,-24599087.0
90.0,7.0,405.0,939.0,2815,2.0,2001.0,890.0,6.1,1.85,593,16235901.0
107.0,0.0,255.0,2000.0,3582,1.0,1984.0,663.0,8.1,1.85,13000,31900000.0
141.0,56.0,38.0,113.0,301,1.0,2013.0,98.0,7.1,2.35,13000,-26675252.0
102.0,8.0,472.0,839.0,2961,0.0,2010.0,730.0,6.3,2.35,0,-14202684.0
113.0,719.0,217.0,605.0,1441,0.0,1990.0,308.0,7.5,1.85,0,54412921.0
96.0,3.0,35.0,18000.0,18178,3.0,2008.0,82.0,6.0,2.35,0,11006503.0
169.0,22000.0,6000.0,11000.0,31488,1.0,2014.0,11000.0,8.6,2.35,349000,22991439.0
197.0,176.0,760.0,924.0,4109,0.0,1963.0,898.0,7.6,2.76,0,36900000.0
94.0,52.0,214.0,683.0,1488,2.0,2014.0,392.0,5.1,1.85,0,-1456527.0
145.0,0.0,560.0,10000.0,12098,0.0,1989.0,854.0,7.2,2.35,4000,56001698.0
91.0,17.0,670.0,1000.0,3023,0.0,2001.0,795.0,5.5,1.33,0,21867960.0
100.0,38.0,362.0,811.0,2497,3.0,1999.0,586.0,4.1,2.35,858,-18423913.0
121.0,18.0,776.0,1000.0,3986,4.0,1999.0,855.0,6.0,1.85,0,-35344410.0
112.0,17000.0,354.0,22000.0,23737,0.0,1973.0,926.0,7.4,1.85,0,-467355.0
105.0,13000.0,658.0,40000.0,42330,0.0,1990.0,967.0,7.9,1.85,16000,36362352.0
109.0,487.0,3000.0,20000.0,34011,2.0,2011.0,10000.0,6.7,2.35,52000,-2446068.0
97.0,350.0,250.0,460.0,1334,1.0,2002.0,372.0,7.4,1.85,0,-1888640.0
91.0,82.0,8.0,75.0,102,7.0,1996.0,9.0,6.9,1.66,166,1352472.0
110.0,65.0,149.0,3000.0,4089,1.0,2008.0,427.0,6.6,2.35,0,4848292.0
91.0,52.0,482.0,773.0,1965,0.0,1998.0,588.0,7.4,2.35,0,21788807.0
89.0,0.0,640.0,2000.0,4311,5.0,2011.0,734.0,3.6,1.85,0,11536376.0
120.0,278.0,963.0,11000.0,15226,2.0,2009.0,2000.0,6.6,1.85,0,27703470.0
100.0,31.0,591.0,947.0,2968,3.0,2005.0,742.0,6.2,2.35,0,28939454.0
105.0,335.0,911.0,3000.0,8281,0.0,2012.0,3000.0,5.9,2.35,98000,-31483987.0
102.0,277.0,57.0,327.0,672,0.0,1999.0,261.0,7.2,1.85,0,-12339853.0
110.0,161.0,196.0,1000.0,1954,0.0,2002.0,418.0,7.0,2.35,0,75724075.0
94.0,23.0,582.0,2000.0,4868,2.0,2003.0,1000.0,5.3,1.85,0,5222640.0
88.0,15.0,567.0,938.0,3770,0.0,2012.0,904.0,6.0,2.35,0,393961.0
109.0,0.0,120.0,1000.0,1582,0.0,2008.0,245.0,7.9,2.35,10000,20236603.0
101.0,13.0,368.0,494.0,2013,0.0,2005.0,392.0,5.5,2.35,0,45865715.0
94.0,11.0,232.0,1000.0,2210,0.0,1993.0,605.0,5.5,1.85,466,7189039.0
136.0,3000.0,3000.0,14000.0,28927,3.0,2014.0,9000.0,6.1,2.35,24000,2615685.0
112.0,97.0,231.0,577.0,1341,2.0,2009.0,416.0,7.0,2.35,0,-6384422.0
92.0,28.0,423.0,3000.0,5178,1.0,2014.0,692.0,6.3,2.35,37000,-14057170.0
101.0,40.0,398.0,2000.0,3612,1.0,2008.0,648.0,6.2,2.35,0,-6312165.0
102.0,8.0,40.0,14000.0,14281,1.0,1991.0,163.0,5.1,1.85,967,-8192146.0
95.0,246.0,751.0,26000.0,29551,0.0,2012.0,821.0,7.0,2.35,66000,12043633.0
112.0,14000.0,417.0,1000.0,3388,0.0,2011.0,560.0,7.1,2.35,37000,76975169.0
100.0,97.0,2000.0,11000.0,22128,0.0,2014.0,8000.0,7.8,2.35,64000,197756197.0
90.0,11.0,316.0,767.0,2370,2.0,2010.0,529.0,5.7,1.85,0,-5600389.0
91.0,38.0,91.0,730.0,1405,0.0,1999.0,461.0,3.6,2.35,342,3649779.0
106.0,0.0,273.0,17000.0,18469,0.0,2013.0,681.0,7.1,1.85,29000,2154410.0
93.0,8.0,400.0,45000.0,46868,0.0,2013.0,541.0,4.0,2.35,0,10152879.0
192.0,0.0,416.0,5000.0,6434,2.0,2003.0,857.0,8.9,2.35,16000,283019252.0
95.0,15.0,528.0,1000.0,3092,2.0,2004.0,852.0,5.9,1.85,0,31431160.0
124.0,394.0,2000.0,11000.0,19761,0.0,2011.0,3000.0,6.9,2.35,46000,36636816.0
91.0,27.0,925.0,12000.0,17299,0.0,2006.0,970.0,6.6,2.35,0,-1338990.0
118.0,869.0,21.0,134.0,209,1.0,1999.0,27.0,7.4,2.35,0,-17419365.0
101.0,38.0,11000.0,23000.0,53024,0.0,2002.0,18000.0,6.2,2.35,0,-16939434.0
106.0,450.0,712.0,14000.0,18645,1.0,2010.0,3000.0,7.1,1.85,16000,17303237.0
146.0,12000.0,451.0,18000.0,20454,2.0,2004.0,992.0,7.7,2.35,14000,7862546.0
94.0,11000.0,183.0,617.0,1289,1.0,2011.0,204.0,7.7,1.85,78000,39816662.0
104.0,293.0,256.0,780.0,2109,0.0,2002.0,265.0,6.1,2.35,0,-29936195.0
138.0,0.0,574.0,10000.0,14619,0.0,1992.0,2000.0,7.6,2.35,0,101340178.0
111.0,60.0,699.0,823.0,5262,0.0,2012.0,759.0,5.5,2.35,0,-6666177.0
127.0,905.0,271.0,15000.0,16034,8.0,2007.0,588.0,7.7,2.35,15000,-31654597.0
135.0,0.0,310.0,873.0,2369,1.0,2009.0,559.0,6.7,2.35,16000,-21017158.0
97.0,0.0,106.0,227.0,684,0.0,2010.0,218.0,6.3,1.85,0,-5231584.0
118.0,97.0,437.0,775.0,3197,0.0,2014.0,523.0,6.7,2.35,19000,761283.0
102.0,0.0,294.0,625.0,1655,3.0,2004.0,379.0,7.6,2.35,0,24281723.0
124.0,0.0,641.0,13000.0,24098,0.0,2012.0,9000.0,7.0,2.35,97000,-3535096.0
108.0,631.0,95.0,631.0,1023,1.0,1998.0,199.0,6.8,1.85,0,-3474166.0
106.0,53.0,593.0,13000.0,14607,2.0,2011.0,963.0,7.1,1.85,36000,12253315.0
119.0,5.0,249.0,521.0,1883,0.0,1980.0,372.0,4.7,2.35,328,-29000000.0
119.0,611.0,4.0,755.0,1244,3.0,2004.0,483.0,7.6,2.35,0,-88958772.0
115.0,115.0,977.0,9000.0,11433,2.0,2000.0,1000.0,6.4,2.35,401,-23117290.0
136.0,16000.0,216.0,16000.0,16805,1.0,1982.0,281.0,5.9,2.35,0,25700000.0
115.0,0.0,964.0,18000.0,31523,1.0,2007.0,12000.0,6.3,2.35,3000,-67838031.0
141.0,0.0,19000.0,26000.0,92000,4.0,2015.0,21000.0,7.5,2.35,118000,208991599.0
118.0,0.0,227.0,738.0,1458,0.0,1978.0,295.0,5.2,1.85,0,-11000000.0
126.0,80.0,225.0,668.0,2004,0.0,1984.0,641.0,7.2,1.85,0,82800000.0
118.0,43.0,651.0,740.0,3425,4.0,2013.0,707.0,7.0,2.35,35000,113368971.0
98.0,209.0,129.0,158.0,816,2.0,2008.0,152.0,6.2,1.85,0,35006147.0
97.0,25.0,861.0,929.0,3679,0.0,2010.0,927.0,4.4,2.35,13000,11371425.0
92.0,394.0,527.0,693.0,2574,0.0,2001.0,595.0,5.9,1.85,0,88166115.0
119.0,0.0,244.0,10000.0,11013,0.0,1995.0,345.0,6.8,1.85,0,46807024.0
111.0,197.0,6.0,433.0,679,0.0,2009.0,208.0,7.3,1.78,0,11844424.0
129.0,0.0,233.0,309.0,1062,0.0,2003.0,269.0,6.7,2.35,0,-10740241.0
99.0,0.0,52.0,400.0,896,1.0,1986.0,223.0,7.3,2.35,19000,-13900000.0
111.0,64.0,380.0,778.0,2205,0.0,2005.0,635.0,7.1,1.85,0,-188094481.0
115.0,107.0,241.0,835.0,1815,0.0,2006.0,590.0,6.9,1.85,0,115329763.0
152.0,488.0,947.0,22000.0,36897,1.0,2000.0,11000.0,7.9,1.85,15000,-27477648.0
102.0,4.0,60.0,634.0,1262,0.0,1981.0,537.0,6.4,2.35,0,-15000000.0
99.0,38.0,390.0,3000.0,4702,4.0,2015.0,837.0,5.1,1.85,0,-1717323.0
99.0,59.0,145.0,770.0,1195,2.0,1998.0,263.0,7.0,1.85,0,31217900.0
105.0,188.0,482.0,848.0,3439,4.0,1995.0,808.0,6.9,1.85,0,41827000.0
96.0,6.0,38.0,206.0,493,0.0,1992.0,192.0,6.2,1.85,0,-1569178.0
101.0,93.0,218.0,287.0,993,2.0,2005.0,233.0,4.3,2.35,0,-60917086.0
110.0,0.0,327.0,13000.0,14609,1.0,2001.0,1000.0,7.6,2.35,0,31353636.0
100.0,0.0,267.0,15000.0,16264,0.0,2004.0,726.0,6.6,2.35,10000,-164334574.0
101.0,30.0,268.0,1000.0,2636,2.0,2002.0,976.0,6.1,1.85,0,33307796.0
171.0,0.0,695.0,3000.0,6521,0.0,2000.0,933.0,8.5,2.35,21000,84670866.0
98.0,41.0,900.0,13000.0,18085,5.0,2004.0,2000.0,5.5,1.85,462,-23676031.0
123.0,0.0,324.0,11000.0,11969,4.0,1998.0,597.0,6.0,2.35,315,-16702103.0
114.0,101.0,398.0,700.0,2842,2.0,2001.0,655.0,5.9,1.85,0,30836296.0
88.0,115.0,304.0,1000.0,2011,6.0,2011.0,305.0,6.6,2.35,18000,-11975825.0
116.0,176.0,322.0,783.0,2097,4.0,2016.0,370.0,5.5,2.35,62000,-25900341.0
77.0,25.0,16.0,304.0,575,0.0,2000.0,253.0,6.3,1.78,347,15542421.0
129.0,42.0,49.0,97.0,318,7.0,2009.0,50.0,6.4,2.35,12000,53952276.0
126.0,295.0,284.0,18000.0,19769,4.0,2016.0,934.0,5.5,2.35,24000,-108858926.0
79.0,73.0,112.0,1000.0,2404,2.0,1991.0,1000.0,6.0,1.85,0,-5724443.0
108.0,19.0,505.0,973.0,3344,2.0,2001.0,954.0,4.9,1.85,476,-14306109.0
110.0,120.0,664.0,12000.0,16230,0.0,1991.0,1000.0,7.2,2.35,0,44888996.0
118.0,76.0,174.0,3000.0,4253,2.0,2013.0,678.0,6.5,2.35,0,-19119074.0
101.0,25.0,407.0,18000.0,20354,0.0,2005.0,723.0,6.2,2.35,445,-19624526.0
90.0,90.0,15.0,11000.0,21015,0.0,2011.0,10000.0,7.3,2.35,20000,15230261.0
139.0,17000.0,94.0,554.0,1068,3.0,1993.0,382.0,7.2,2.35,0,2000000.0
136.0,0.0,3000.0,18000.0,37315,0.0,1998.0,14000.0,6.9,1.85,0,-3445415.0
120.0,2.0,80.0,809.0,1651,1.0,2007.0,521.0,7.3,2.35,815,-15365723.0
80.0,0.0,362.0,971.0,3017,0.0,2003.0,503.0,5.6,2.35,329,14399750.0
81.0,176.0,39.0,176.0,361,1.0,2002.0,67.0,6.2,2.35,0,6033556.0
108.0,350.0,77.0,8000.0,8349,1.0,1996.0,115.0,5.8,1.85,616,-41400000.0
100.0,126.0,925.0,19000.0,25206,2.0,2010.0,1000.0,5.4,2.35,0,-27999515.0
125.0,252.0,10000.0,40000.0,62837,1.0,2014.0,11000.0,6.0,2.39,90000,77997349.0
90.0,0.0,428.0,33000.0,34779,1.0,2013.0,1000.0,5.7,1.85,30000,-4021435.0
142.0,845.0,787.0,13000.0,16580,1.0,2003.0,1000.0,6.6,2.35,0,-26573039.0
93.0,66.0,161.0,1000.0,1410,0.0,2014.0,200.0,6.1,1.85,14000,16197315.0
98.0,41.0,900.0,13000.0,18085,5.0,2004.0,2000.0,5.5,1.85,462,-23676031.0
122.0,2000.0,571.0,26000.0,28328,0.0,2015.0,911.0,7.0,1.85,27000,-75014388.0
87.0,0.0,548.0,22000.0,24324,0.0,2007.0,557.0,7.4,1.85,0,-420316.0
125.0,420.0,627.0,12000.0,16646,1.0,2000.0,3000.0,6.7,2.35,0,15764085.0
82.0,99.0,44.0,93.0,315,0.0,2000.0,45.0,5.9,1.85,207,4628751.0
92.0,12.0,1000.0,35000.0,38450,0.0,2015.0,1000.0,5.0,1.85,0,-4115185.0
125.0,44.0,420.0,593.0,2329,1.0,1983.0,542.0,4.9,2.35,0,21000000.0
150.0,0.0,464.0,894.0,3218,0.0,2009.0,581.0,6.0,2.35,0,202076689.0
104.0,28.0,582.0,962.0,3871,0.0,1997.0,826.0,7.4,1.85,1000,2514138.0
106.0,116.0,708.0,22000.0,24938,6.0,2004.0,713.0,6.3,1.85,0,199167575.0
94.0,87.0,37.0,87.0,256,0.0,2004.0,70.0,6.6,1.85,400,-1363170.0
82.0,33.0,475.0,744.0,2400,0.0,1998.0,503.0,6.7,1.85,0,9278980.0
105.0,0.0,288.0,539.0,1411,3.0,2014.0,394.0,6.2,2.35,17000,-9450893.0
95.0,38.0,20.0,409.0,578,0.0,2012.0,107.0,7.1,2.35,46000,-21598317.0
102.0,563.0,385.0,12000.0,13156,1.0,2005.0,442.0,6.6,1.85,0,-9530189.0
95.0,101.0,443.0,2000.0,3734,0.0,2001.0,509.0,6.2,2.35,2000,-56403089.0
132.0,50.0,368.0,992.0,1933,0.0,2006.0,495.0,6.6,2.35,0,-3017368.0
129.0,102.0,624.0,768.0,3389,0.0,2009.0,734.0,7.7,1.85,38000,226950375.0
117.0,176.0,308.0,11000.0,12757,1.0,1992.0,530.0,6.9,2.35,0,38287363.0
89.0,66.0,1000.0,137000.0,140268,0.0,2008.0,1000.0,6.0,1.85,0,19691811.0
101.0,13.0,261.0,34000.0,35717,1.0,2012.0,924.0,5.6,2.35,10000,24707598.0
91.0,11.0,121.0,1000.0,2323,3.0,1997.0,891.0,7.2,1.85,0,42357453.0
103.0,170.0,269.0,849.0,2457,2.0,1997.0,623.0,4.9,2.35,68,-42845460.0
96.0,44.0,129.0,625.0,1378,0.0,2000.0,487.0,6.6,1.85,170,800600.0
106.0,212.0,389.0,578.0,2544,2.0,2001.0,563.0,6.4,2.35,0,19068786.0
112.0,109.0,261.0,779.0,1823,8.0,2001.0,629.0,6.4,2.35,0,8607223.0
140.0,378.0,599.0,12000.0,13808,0.0,2003.0,947.0,7.3,2.35,0,33147445.0
202.0,0.0,318.0,18000.0,20143,0.0,1992.0,848.0,7.7,1.85,0,15169908.0
104.0,134.0,64.0,585.0,1165,3.0,2002.0,495.0,5.6,1.85,0,10118420.0
128.0,395.0,161.0,283.0,904,0.0,2007.0,206.0,7.6,2.35,0,-4202093.0
93.0,18.0,181.0,400.0,1151,0.0,1994.0,220.0,4.3,1.85,444,-8216000.0
92.0,28.0,586.0,10000.0,13597,0.0,2012.0,884.0,7.0,2.35,12000,-4005443.0
95.0,24.0,874.0,16000.0,27575,1.0,2012.0,10000.0,6.3,2.35,0,-11934196.0
95.0,34.0,679.0,17000.0,19513,1.0,2014.0,995.0,7.3,2.35,18000,150619.0
142.0,0.0,24.0,16000.0,16089,3.0,1966.0,34.0,8.9,2.35,20000,4900000.0
117.0,163.0,260.0,719.0,1673,9.0,2007.0,339.0,6.7,2.35,0,43823091.0
90.0,52.0,224.0,34000.0,34983,1.0,2011.0,487.0,6.7,1.78,12000,3138210.0
101.0,71.0,725.0,10000.0,14159,0.0,2009.0,960.0,5.5,1.85,0,36527787.0
111.0,124.0,357.0,13000.0,24928,4.0,2010.0,11000.0,7.1,2.35,32000,32356857.0
110.0,53.0,87.0,480.0,858,4.0,2008.0,261.0,6.5,1.85,0,-24224407.0
92.0,5.0,924.0,22000.0,28050,0.0,2000.0,1000.0,4.1,1.85,413,-49999390.0
116.0,144.0,477.0,1000.0,3845,4.0,2002.0,482.0,6.0,2.35,0,42586544.0
150.0,80.0,201.0,22000.0,22697,4.0,2008.0,216.0,6.6,2.35,0,-83385977.0
